date,sleep_h,active_cal,exercise_h,stand_h,basal_cal,flights,max_hr,min_o2,activity_mets,avg_rr,avg_resting_hr,steps,daylight_h
2019-04-29,,,,,,10.0,,,,,,6732.0,
2019-04-30,,,,,,15.0,,,,,,8044.0,
2019-05-01,,,,,,10.0,,,,,,15328.0,
2019-05-02,,,,,,8.0,,,,,,6166.0,
2019-05-03,,,,,,15.0,,,,,,6324.0,
2019-05-04,,,,,,9.0,,,,,,6079.0,
2019-05-05,,,,,,9.0,,,,,,5682.0,
2019-05-06,,,,,,13.0,,,,,,9989.0,
2019-05-07,,,,,,12.0,,,,,,11935.0,
2019-05-08,,,,,,16.0,,,,,,7673.0,
2019-05-09,,,,,,12.0,,,,,,15219.0,
2019-05-10,,,,,,10.0,,,,,,6045.0,
2019-05-11,,,,,,11.0,,,,,,13784.0,
2019-05-12,,,,,,26.0,,,,,,10756.0,
2019-05-13,,,,,,16.0,,,,,,6001.0,
2019-05-14,,,,,,11.0,,,,,,11604.0,
2019-05-15,,,,,,15.0,,,,,,6311.0,
2019-05-16,,,,,,11.0,,,,,,3788.0,
2019-05-17,,,,,,14.0,,,,,,15843.0,
2019-05-18,,,,,,10.0,,,,,,17595.0,
2019-05-19,,,,,,10.0,,,,,,6743.0,
2019-05-20,,,,,,7.0,,,,,,5713.0,
2019-05-21,,,,,,8.0,,,,,,5678.0,
2019-05-22,,,,,,10.0,,,,,,3611.0,
2019-05-23,,,,,,10.0,,,,,,4980.0,
2019-05-24,,,,,,15.0,,,,,,6821.0,
2019-05-25,,,,,,5.0,,,,,,5328.0,
2019-05-26,,,,,,9.0,,,,,,6557.0,
2019-05-27,,,,,,11.0,,,,,,3195.0,
2019-05-28,,,,,,13.0,,,,,,4815.0,
2019-05-29,,,,,,5.0,,,,,,4608.0,
2019-05-30,,,,,,16.0,,,,,,4847.0,
2019-05-31,,,,,,10.0,,,,,,5755.0,
2019-06-01,,,,,,3.0,,,,,,10205.0,
2019-06-02,,,,,,20.0,,,,,,4965.0,
2019-06-03,,,,,,8.0,,,,,,10390.0,
2019-06-04,,,,,,10.0,,,,,,7513.0,
2019-06-05,,,,,,17.0,,,,,,9046.0,
2019-06-06,,,,,,10.0,,,,,,6885.0,
2019-06-07,,,,,,18.0,,,,,,5467.0,
2019-06-08,,,,,,9.0,,,,,,14935.0,
2019-06-09,,,,,,4.0,,,,,,9839.0,
2019-06-10,,,,,,13.0,,,,,,4996.0,
2019-06-11,,,,,,12.0,,,,,,7130.0,
2019-06-12,,,,,,25.0,,,,,,8161.0,
2019-06-13,,,,,,14.0,,,,,,7904.0,
2019-06-14,,,,,,12.0,,,,,,9484.0,
2019-06-15,,,,,,9.0,,,,,,7400.0,
2019-06-16,,,,,,9.0,,,,,,5001.0,
2019-06-17,,,,,,5.0,,,,,,5483.0,
2019-06-18,,,,,,10.0,,,,,,5790.0,
2019-06-19,,,,,,9.0,,,,,,4721.0,
2019-06-20,,,,,,7.0,,,,,,3256.0,
2019-06-21,,,,,,9.0,,,,,,6034.0,
2019-06-22,,,,,,6.0,,,,,,8140.0,
2019-06-23,,,,,,9.0,,,,,,6404.0,
2019-06-24,,,,,,25.0,,,,,,18226.0,
2019-06-25,,,,,,9.0,,,,,,14413.0,
2019-06-26,,,,,,21.0,,,,,,10206.0,
2019-06-27,,,,,,13.0,,,,,,4890.0,
2019-06-28,,,,,,19.0,,,,,,7309.0,
2019-06-29,,,,,,18.0,,,,,,16062.0,
2019-06-30,,,,,,20.0,,,,,,7205.0,
2019-07-01,,,,,,10.0,,,,,,6020.0,
2019-07-02,,193.975,40.0,,567.074,22.0,107.334,,,,,15645.0,
2019-07-03,,4.619,2.0,,1308.428,7.0,,,,,,9351.0,
2019-07-04,,,,,1540.934,13.0,,,,,,29336.0,
2019-07-05,,,,,1606.632,13.0,,,,,,23900.0,
2019-07-06,,,,,1606.632,15.0,,,,,,20690.0,
2019-07-07,,,,,1606.632,5.0,,,,,,6097.0,
2019-07-08,,181.59799999999998,44.0,,1417.758,14.0,113.259,,,,,5204.0,
2019-07-09,,17.968,3.0,,1347.752,11.0,107.0,,,,,10856.0,
2019-07-10,,52.202999999999996,7.0,,1331.505,9.0,139.0,,,,,7121.0,
2019-07-11,,204.813,41.0,,1326.065,20.0,133.757,,,,73.0,13007.0,
2019-07-12,,0.016,,,1330.972,13.0,,,,,,7063.0,
2019-07-13,,,,,1309.968,11.0,,,,,,8606.0,
2019-07-14,,,,,1309.968,14.0,,,,,,12475.0,
2019-07-15,,,,,1309.968,10.0,,,,,,3817.0,
2019-07-16,,40.49,1.0,,1320.519,9.0,87.0,,,,,9864.0,
2019-07-17,,5.693,3.0,,1303.924,16.0,,,,,,5635.0,
2019-07-18,,3.654,2.0,,1194.801,19.0,,,,,,6657.0,
2019-07-19,,,,,,10.0,,,,,,8065.0,
2019-07-20,,,,,,15.0,,,,,,7480.0,
2019-07-21,,,,,,11.0,,,,,,10207.0,
2019-07-22,,,,,,9.0,,,,,,4293.0,
2019-07-23,,,,,,8.0,,,,,,6640.0,
2019-07-24,,,,,,7.0,,,,,,6746.0,
2019-07-25,,,2.0,,,12.0,136.0,,,,,4572.0,
2019-07-26,,,,,,9.0,,,,,,7007.0,
2019-07-27,,26.48,,,11907.818000000001,8.0,,,,,,5523.0,
2019-07-28,,,,,1309.968,9.0,,,,,,7165.0,
2019-07-29,,,,,1309.968,16.0,,,,,,6175.0,
2019-07-30,,289.82,37.0,,1374.888,20.0,148.0,,,,,12480.0,
2019-07-31,,5.368,3.0,,1302.116,7.0,,,,,,5032.0,
2019-08-01,,38.849,4.0,,1340.682,9.0,149.0,,,,,4869.0,
2019-08-02,,,,,1562.403,10.0,,,,,,8181.0,
2019-08-03,,,,,1606.632,6.0,,,,,,12302.0,
2019-08-04,,551.179,37.0,,1583.386,32.0,151.866,,,,67.0,17564.0,
2019-08-05,,1.267,1.0,,1307.415,6.0,175.0,,,,,4138.0,
2019-08-06,,,,,48.233000000000004,9.0,126.0,,,,,4601.0,
2019-08-07,,,,,,13.0,,,,,,5206.0,
2019-08-08,,,,,,11.0,,,,,,5451.0,
2019-08-09,,,,,,4.0,,,,,,5625.0,
2019-08-10,,,,,,24.0,,,,,,10664.0,
2019-08-11,,,,,,11.0,,,,,,7875.0,
2019-08-12,,0.09,,,9249.045,7.0,,,,,,3001.0,
2019-08-13,,27.242,3.0,,1344.192,11.0,136.0,,,,,5480.0,
2019-08-14,,108.647,13.0,,1045.927,13.0,116.0,,,,,13018.0,
2019-08-15,,235.223,11.0,,1856.644,24.0,91.0,,,,59.0,12723.0,
2019-08-16,,149.266,15.0,,1432.614,19.0,91.0,,,,57.0,8076.0,
2019-08-17,,5.699,2.0,,1311.005,8.0,76.0,,,,,3499.0,
2019-08-18,,345.04,22.0,,1437.406,26.0,134.0,,,,59.0,11559.0,
2019-08-19,,382.445,21.0,,1541.773,23.0,109.0,,,,58.0,19613.0,
2019-08-20,,22.543,1.0,,1332.878,4.0,134.0,,,,,4180.0,
2019-08-21,,16.915,1.0,,1327.49,8.0,122.0,,,,,5718.0,
2019-08-22,,7.457,,,1405.836,6.0,111.0,,,,,4236.0,
2019-08-23,,,,,1606.632,15.0,,,,,,7328.0,
2019-08-24,,,,,1606.632,19.0,,,,,,5350.0,
2019-08-25,,,,,1606.632,23.0,,,,,,10208.0,
2019-08-26,,,,,1606.632,16.0,,,,,,5353.0,
2019-08-27,,,,,1606.632,12.0,,,,,,6272.0,
2019-08-28,,,,,1606.632,15.0,,,,,,13610.0,
2019-08-29,,37.446,1.0,,1442.001,5.0,147.0,,,,112.0,13440.0,
2019-08-30,,35.198,2.0,,1385.665,6.0,138.0,,,,117.0,7841.0,
2019-08-31,,,,,1606.632,22.0,,,,,,7264.0,
2019-09-01,,,,,1606.632,12.0,,,,,,5750.0,
2019-09-02,,,,,1606.632,6.0,,,,,,6698.0,
2019-09-03,,14.414,,,1451.734,7.0,152.0,,,,,3371.0,
2019-09-04,,10.241,,,1425.94,10.0,129.0,,,,,6116.0,
2019-09-05,,,,,1606.632,11.0,,,,,,5461.0,
2019-09-06,,218.162,11.0,,1567.652,20.0,113.0,,,,65.0,14783.0,
2019-09-07,,,,,,9.0,,,,,,3797.0,
2019-09-08,,,,,,10.0,,,,,,12380.0,
2019-09-09,,,,,,26.0,,,,,,12052.0,
2019-09-10,,,,,,10.0,,,,,,8451.0,
2019-09-11,,,,,,9.0,,,,,,10992.0,
2019-09-12,,,,,,4.0,,,,,,8660.0,
2019-09-13,,,,,,3.0,,,,,,7698.0,
2019-09-14,,,,,,22.0,,,,,,10195.0,
2019-09-15,,,,,,23.0,,,,,,6647.0,
2019-09-16,,,,,,8.0,,,,,,4858.0,
2019-09-17,,,,,,7.0,,,,,,3548.0,
2019-09-18,,,,,,11.0,,,,,,3197.0,
2019-09-19,,,,,,12.0,,,,,,3091.0,
2019-09-20,,74.051,11.0,,17589.694,6.0,114.0,,,,,7042.0,
2019-09-21,,276.848,34.0,,1334.01,26.0,157.0,,,,,15700.0,
2019-09-22,,,,,261.978,9.0,,,,,,6433.0,
2019-09-23,,,,,,7.0,,,,,,3328.0,
2019-09-24,,,,,,4.0,,,,,,8714.0,
2019-09-25,,,,,,10.0,,,,,,4777.0,
2019-09-26,,,,,,5.0,,,,,,6164.0,
2019-09-27,,,,,,11.0,,,,,,4252.0,
2019-09-28,,,,,,10.0,,,,,,13181.0,
2019-09-29,,,,,,24.0,,,,,,11477.0,
2019-09-30,,,,,,13.0,,,,,,6552.0,
2019-10-01,,,,,,12.0,,,,,,3812.0,
2019-10-02,,,,,,10.0,,,,,,5407.0,
2019-10-03,,,,,,12.0,,,,,,4535.0,
2019-10-04,,,,,,12.0,,,,,,5930.0,
2019-10-05,,,,,,12.0,,,,,,7784.0,
2019-10-06,,,,,,5.0,,,,,,4894.0,
2019-10-07,,,,,,15.0,,,,,,6747.0,
2019-10-08,,,,,,13.0,,,,,,6861.0,
2019-10-09,,,,,,25.0,,,,,,5762.0,
2019-10-10,,,,,,12.0,,,,,,4884.0,
2019-10-11,,,,,,6.0,,,,,,4786.0,
2019-10-12,,,,,,12.0,,,,,,14132.0,
2019-10-13,,,,,,10.0,,,,,,11544.0,
2019-10-14,7.1563888888888885,,,,,7.0,,,,,,13314.0,
2019-10-15,,,,,,8.0,,,,,,4820.0,
2019-10-16,,,,,,10.0,,,,,,5530.0,
2019-10-17,,,,,,3.0,,,,,,15901.0,
2019-10-18,,,,,,,,,,,,8463.0,
2019-10-19,,,,,,,,,,,,3508.0,
2019-10-20,,,,,,,,,,,,10608.0,
2019-10-21,,,,,,2.0,,,,,,9753.0,
2019-10-22,,,,,,4.0,,,,,,7112.0,
2019-10-23,,,,,,11.0,,,,,,4866.0,
2019-10-24,,,,,,20.0,,,,,,7386.0,
2019-10-25,,,,,,12.0,,,,,,6942.0,
2019-10-26,,,,,,19.0,,,,,,10052.0,
2019-10-27,,,,,,9.0,,,,,,10389.0,
2019-10-28,1.2438888888888888,,,,,21.0,,,,,,15912.0,
2019-10-29,,,,,,4.0,,,,,,9440.0,
2019-10-30,,,,,,6.0,,,,,,8786.0,
2019-10-31,,,,,,18.0,,,,,,11682.0,
2019-11-01,,,,,,15.0,,,,,,5713.0,
2019-11-02,,,,,,24.0,,,,,,8337.0,
2019-11-03,,,,,,14.0,,,,,,18606.0,
2019-11-04,,,,,,12.0,,,,,,4312.0,
2019-11-05,,,,,,14.0,,,,,,6148.0,
2019-11-06,,,,,,17.0,,,,,,7151.0,
2019-11-07,,,,,,8.0,,,,,,7454.0,
2019-11-08,,,,,,31.0,,,,,,26047.0,
2019-11-09,,,,,,3.0,,,,,,13851.0,
2019-11-10,,,,,,89.0,,,,,,23454.0,
2019-11-11,,,,,,4.0,,,,,,16732.0,
2019-11-12,5.333055555555555,,,,,29.0,,,,,,12625.0,
2019-11-13,7.616666666666666,,,,,17.0,,,,,,7205.0,
2019-11-14,6.456666666666667,,,,,23.0,,,,,,7666.0,
2019-11-15,13.534722222222221,,,,,14.0,,,,,,4936.0,
2019-11-16,,,,,,9.0,,,,,,8699.0,
2019-11-17,,,,,,25.0,,,,,,13456.0,
2019-11-18,5.586388888888889,,,,,11.0,,,,,,14935.0,
2019-11-19,,,,,,7.0,,,,,,9691.0,
2019-11-20,7.863888888888889,,,,819.809,23.0,,,,,,9241.0,
2019-11-21,7.143055555555556,,,,1606.632,11.0,,,,,,9330.0,
2019-11-22,6.198888888888889,,,,1606.632,20.0,,,,,,5030.0,
2019-11-23,,,,,1606.632,31.0,,,,,,10271.0,
2019-11-24,,,,,1606.632,10.0,,,,,,7224.0,
2019-11-25,7.8966666666666665,,,,1606.632,16.0,,,,,,7016.0,
2019-11-26,6.704722222222222,,,,1606.632,10.0,,,,,,11909.0,
2019-11-27,12.519166666666667,280.503,5.0,,1639.562,12.0,95.0,,,,65.0,13042.0,
2019-11-28,,,,,612.249,7.0,,,,,,3709.0,
2019-11-29,,,,,,5.0,,,,,,2059.0,
2019-11-30,,,,,,13.0,,,,,,3648.0,
2019-12-01,,,,,,15.0,,,,,,9675.0,
2019-12-02,,,,,,5.0,,,,,,6631.0,
2019-12-03,,,,,,8.0,,,,,,14623.0,
2019-12-04,,,,,,8.0,,,,,,8551.0,
2019-12-05,,,,,,14.0,,,,,,11603.0,
2019-12-06,,,,,,12.0,,,,,,11133.0,
2019-12-07,,,,,,13.0,,,,,,11600.0,
2019-12-08,,,,,,13.0,,,,,,11725.0,
2019-12-09,,,,,,16.0,,,,,,11946.0,
2019-12-10,,,,,,5.0,,,,,,6013.0,
2019-12-11,,,,,,8.0,,,,,,5665.0,
2019-12-12,,,,,,13.0,,,,,,5669.0,
2019-12-13,,,,,,5.0,,,,,,6069.0,
2019-12-14,,,,,,14.0,,,,,,7074.0,
2019-12-15,,,,,,13.0,,,,,,8764.0,
2019-12-16,,,,,,13.0,,,,,,6180.0,
2019-12-17,,,,,,15.0,,,,,,6845.0,
2019-12-18,,,,,,15.0,,,,,,7487.0,
2019-12-19,,,,,,21.0,,,,,,8215.0,
2019-12-20,,,,,,25.0,,,,,,11016.0,
2019-12-21,,,,,,18.0,,,,,,9737.0,
2019-12-22,,,,,,23.0,,,,,,8687.0,
2019-12-23,,,,,,10.0,,,,,,6536.0,
2019-12-24,,,,,,16.0,,,,,,7280.0,
2019-12-25,,,,,,13.0,,,,,,11816.0,
2019-12-26,,,,,,10.0,,,,,,2490.0,
2019-12-27,,,,,,25.0,,,,,,10487.0,
2019-12-28,,,,,7511.458,18.0,,,,,,13089.0,
2019-12-29,,,,,1606.632,20.0,,,,,,13252.0,
2019-12-30,,,,,1606.632,11.0,,,,,,9597.0,
2019-12-31,,26.692,3.0,,1565.463,16.0,119.0,,,,,5770.0,
2020-01-01,,426.452,42.0,,1466.732,51.0,96.0,,,,59.0,24054.0,
2020-01-02,,112.568,4.0,,800.984,15.0,86.0,,,,60.0,7721.0,
2020-01-03,,,,,,10.0,,,,,,8650.0,
2020-01-04,,,,,,8.0,,,,,,8994.0,
2020-01-05,,,,,,14.0,,,,,,4410.0,
2020-01-06,,29.0,3.0,,6227.209000000001,8.0,133.0,,,,,3909.0,
2020-01-07,,,,,1295.066,8.0,,,,,,5729.0,
2020-01-08,,,,,1317.577,6.0,,,,,,8498.0,
2020-01-09,7.129722222222222,,,,1606.632,8.0,,,,,,7628.0,
2020-01-10,7.262222222222222,,,,1606.632,15.0,,,,,,8269.0,
2020-01-11,,346.259,12.0,,1631.9279999999999,32.0,133.0,,,,58.0,12441.0,
2020-01-12,,297.213,13.0,,1465.552,21.0,98.0,,,,62.0,14951.0,
2020-01-13,5.746388888888889,5.75,4.0,,1302.366,11.0,,,,,,6602.0,
2020-01-14,3.5816666666666666,,,,1271.354,13.0,,,,,,6875.0,
2020-01-15,,,,,1309.968,10.0,,,,,,10138.0,
2020-01-16,,,,,1309.968,8.0,,,,,,7743.0,
2020-01-17,,222.483,8.0,,1414.652,17.0,97.0,,,,71.0,17885.0,
2020-01-18,,5.265,3.0,,1352.033,4.0,,,,,,24538.0,
2020-01-19,,0.618,,,1310.166,2.0,,,,,,17419.0,
2020-01-20,,307.377,7.0,,1449.712,11.0,113.0,,,,65.0,16498.0,
2020-01-21,,264.541,9.0,,1451.226,13.0,111.0,,,,62.0,11772.0,
2020-01-22,,2.465,2.0,,1316.582,13.0,,,,,,6889.0,
2020-01-23,,,,,1474.414,14.0,,,,,,6536.0,
2020-01-24,,,,,1606.632,12.0,,,,,,10757.0,
2020-01-25,,,,,1606.632,9.0,,,,,,4300.0,
2020-01-26,,,,,1606.632,7.0,,,,,,3992.0,
2020-01-27,7.913333333333333,9.004999999999999,,,1432.257,4.0,110.0,,,,,6644.0,
2020-01-28,,14.398,,,1306.115,9.0,146.0,,,,,6637.0,
2020-01-29,,,,,741.595,5.0,,,,,,8642.0,
2020-01-30,,,,,1305.312,8.0,,,,,,14230.0,
2020-01-31,,,,,1305.312,5.0,,,,,,7534.0,
2020-02-01,,,,,1305.312,8.0,,,,,,7932.0,
2020-02-02,,,,,1305.312,12.0,,,,,,6974.0,
2020-02-03,6.291111111111111,,,,1305.312,10.0,,,,,,6212.0,
2020-02-04,14.79,0.762,,,1307.414,7.0,,,,,,4939.0,
2020-02-05,11.174444444444445,4.7989999999999995,2.0,,1314.406,6.0,,,,,,6247.0,
2020-02-06,11.732777777777779,1.6900000000000002,1.0,,1302.195,7.0,,,,,,4017.0,
2020-02-07,6.651944444444444,1.59,1.0,,1306.972,15.0,,,,,,6868.0,
2020-02-08,,,,,1581.31,15.0,,,,,,3821.0,
2020-02-09,1.7158333333333333,,,,1606.632,15.0,,,,,,5133.0,
2020-02-10,3.6144444444444446,,,,1606.632,6.0,,,,,,9414.0,
2020-02-11,,,,,1606.632,5.0,,,,,,5599.0,
2020-02-12,,221.921,7.0,,1562.389,7.0,124.0,,,,64.0,11818.0,
2020-02-13,,135.841,,,1357.04,2.0,88.0,,,,58.0,8813.0,
2020-02-14,,0.23,,,1326.011,,,,,,,7011.0,
2020-02-15,,445.927,46.0,,1509.025,,99.0,,,,,18023.0,
2020-02-16,,22.55,,,1302.652,,78.0,,,,52.5,2058.0,
2020-02-17,,286.886,8.0,,1479.789,16.0,105.0,,,,68.0,13742.0,
2020-02-18,,,,,1305.312,10.0,,,,,,7555.0,
2020-02-19,,5.515,2.0,,1306.117,10.0,,,,,,4768.0,
2020-02-20,,2.867,2.0,,1307.589,11.0,,,,,,6175.0,
2020-02-21,,,,,1305.312,4.0,,,,,,2775.0,
2020-02-22,,,,,1305.312,17.0,,,,,,6806.0,
2020-02-23,,,,,1305.312,9.0,,,,,,7674.0,
2020-02-24,,,,,1305.312,10.0,,,,,,4620.0,
2020-02-25,13.911666666666667,,,,1305.312,11.0,,,,,,5542.0,
2020-02-26,7.8469444444444445,9.102,,,1321.0339999999999,7.0,113.0,,,,,8230.0,
2020-02-27,5.062222222222222,28.43,,,1338.865,9.0,168.0,,,,107.0,9414.0,
2020-02-28,,,,,1586.2749999999999,8.0,138.0,,,,,6012.0,
2020-02-29,,326.323,9.0,,1649.941,9.0,96.0,,,,62.0,6976.0,
2020-03-01,,169.659,9.0,,1431.862,12.0,105.0,,,,70.5,5918.0,
2020-03-02,,,,,88.217,14.0,,,,,,8111.0,
2020-03-03,6.009722222222222,,,,,10.0,,,,,,10425.0,
2020-03-04,8.838611111111112,,,,,2.0,,,,,,8077.0,
2020-03-05,,,,,,4.0,,,,,,6626.0,
2020-03-06,,,,,,5.0,,,,,,3862.0,
2020-03-07,,,,,,11.0,,,,,,12976.0,
2020-03-08,,,,,,11.0,,,,,,9920.0,
2020-03-09,,,,,,7.0,,,,,,5370.0,
2020-03-10,,,,,,8.0,,,,,,5128.0,
2020-03-11,,,,,,9.0,,,,,,9469.0,
2020-03-12,,,,,,7.0,,,,,,3495.0,
2020-03-13,,,,,,9.0,,,,,,5946.0,
2020-03-14,,,,,,10.0,,,,,,8563.0,
2020-03-15,,,,,,16.0,,,,,,8059.0,
2020-03-16,,,,,,13.0,,,,,,3567.0,
2020-03-17,,,,,,12.0,,,,,,4206.0,
2020-03-18,,,,,,15.0,,,,,,4721.0,
2020-03-19,,,,,,16.0,,,,,,9366.0,
2020-03-20,,,,,,14.0,,,,,,6181.0,
2020-03-21,,,,,,14.0,,,,,,5985.0,
2020-03-22,,,,,,11.0,,,,,,7028.0,
2020-03-23,,,,,,12.0,,,,,,4654.0,
2020-03-24,,,,,,22.0,,,,,,12233.0,
2020-03-25,,,,,,17.0,,,,,,6084.0,
2020-03-26,,,,,,10.0,,,,,,4503.0,
2020-03-27,,,,,,13.0,,,,,,8626.0,
2020-03-28,,,,,,8.0,,,,,,8564.0,
2020-03-29,,4.999,,,14212.539999999999,26.0,64.0,,,,,10292.0,
2020-03-30,,,,,1606.632,14.0,,,,,,5302.0,
2020-03-31,,138.542,5.0,,1607.422,26.0,97.0,,,,54.0,8359.0,
2020-04-01,,506.999,45.0,,1516.577,20.0,128.0,,,,61.0,9838.0,
2020-04-02,,4.171,3.0,,1305.401,11.0,,,,,,4589.0,
2020-04-03,,5.764,2.0,,1296.752,9.0,,,,,,4296.0,
2020-04-04,,1.589,1.0,,1447.857,13.0,,,,,,2567.0,
2020-04-05,,,,,1606.632,7.0,,,,,,5783.0,
2020-04-06,,,,,1606.632,5.0,,,,,,6919.0,
2020-04-07,,683.945,83.0,,1618.59,31.0,121.349,,,,71.0,18431.0,
2020-04-08,,2.8289999999999997,1.0,,1304.299,12.0,,,,,,11713.0,
2020-04-09,,558.878,75.0,,1470.482,33.0,137.576,,,,71.0,11222.0,
2020-04-10,,,,,1305.312,7.0,,,,,,4248.0,
2020-04-11,,498.406,75.0,,1347.559,19.0,130.238,,,,67.0,7814.0,
2020-04-12,,,,,1305.312,10.0,,,,,,2402.0,
2020-04-13,,508.068,52.0,,1524.002,32.0,128.158,,,,67.0,14195.0,
2020-04-14,,4.764,1.0,,1333.546,19.0,,,,,,5455.0,
2020-04-15,,605.167,70.0,,1524.647,27.0,118.167,,,,64.0,11253.0,
2020-04-16,,696.631,78.0,,1524.635,31.0,117.832,,,,63.0,16710.0,
2020-04-17,,,,,1305.312,12.0,,,,,,5260.0,
2020-04-18,,644.882,59.0,,1499.657,23.0,132.29,,,,64.0,13257.0,
2020-04-19,,409.957,18.0,,1450.446,44.0,98.8311,,,,65.0,22118.0,
2020-04-20,,569.405,72.0,,1443.994,24.0,123.306,,,,61.0,7494.0,
2020-04-21,,,,,1340.796,16.0,,,,,,5720.0,
2020-04-22,,662.777,82.0,,1462.15,30.0,126.716,,,,63.0,9512.0,
2020-04-23,,,,,1305.312,15.0,,,,,,3981.0,
2020-04-24,,,,,1305.312,15.0,,,,,,4516.0,
2020-04-25,,601.762,74.0,,1469.7839999999999,31.0,131.0,,,,66.0,9258.0,
2020-04-26,,,,,1305.312,16.0,,,,,,6502.0,
2020-04-27,,625.312,68.0,,1523.183,36.0,154.0,,,,59.0,19375.0,
2020-04-28,,,,,1305.312,9.0,,,,,,6888.0,
2020-04-29,,619.27,63.0,,1469.469,27.0,128.89,,,,63.0,15834.0,
2020-04-30,,,,,1305.312,17.0,,,,,,6898.0,
2020-05-01,,346.837,71.0,,1369.54,17.0,118.719,,,,,5731.0,
2020-05-02,,447.654,55.0,,1396.753,27.0,129.482,,,,65.0,10787.0,
2020-05-03,,,,,1305.312,8.0,,,,,,7701.0,
2020-05-04,,307.402,56.0,,1327.537,9.0,126.607,,,,,6535.0,
2020-05-05,,108.78,20.0,,1364.879,11.0,113.982,,,,,8304.0,
2020-05-06,,,,,1305.312,4.0,,,,,,2639.0,
2020-05-07,,,,,1305.312,12.0,,,,,,7025.0,
2020-05-08,,,,,1305.312,10.0,,,,,,2929.0,
2020-05-09,,335.22,5.0,,1493.002,15.0,95.0,,,,65.0,9127.0,
2020-05-10,,,,,1305.312,23.0,,,,,,7904.0,
2020-05-11,,332.04,7.0,,1516.962,22.0,99.0,,,,60.0,7888.0,
2020-05-12,,405.472,16.0,,1556.202,15.0,109.0,,,,59.0,19181.0,
2020-05-13,,381.977,18.0,,1517.021,52.0,105.0,,,,63.0,13855.0,
2020-05-14,,183.211,8.0,,820.184,21.0,118.0,,,,61.0,9064.0,
2020-05-15,,,,,,15.0,,,,,,6251.0,
2020-05-16,,,,,,20.0,,,,,,9635.0,
2020-05-17,,,,,,15.0,,,,,,7214.0,
2020-05-18,,,,,,4.0,,,,,,4704.0,
2020-05-19,,,,,,6.0,,,,,,4987.0,
2020-05-20,,,,,,7.0,,,,,,4382.0,
2020-05-21,,,,,,3.0,,,,,,4587.0,
2020-05-22,,,,,,15.0,,,,,,6296.0,
2020-05-23,,,,,,9.0,,,,,,7879.0,
2020-05-24,,,,,,18.0,,,,,,7940.0,
2020-05-25,,,,,,10.0,,,,,,16874.0,
2020-05-26,,,,,,6.0,,,,,,7117.0,
2020-05-27,,,,,,10.0,,,,,,6295.0,
2020-05-28,,,,,,8.0,,,,,,13254.0,
2020-05-29,,,,,,7.0,,,,,,4889.0,
2020-05-30,,,,,,5.0,,,,,,2730.0,
2020-05-31,,,,,,8.0,,,,,,4440.0,
2020-06-01,,,,,,5.0,,,,,,2182.0,
2020-06-02,,,,,,21.0,,,,,,13146.0,
2020-06-03,,,,,,10.0,,,,,,9978.0,
2020-06-04,,,,,,24.0,,,,,,14532.0,
2020-06-05,,,,,,20.0,,,,,,9809.0,
2020-06-06,,,,,,27.0,,,,,,7960.0,
2020-06-07,,,,,,10.0,,,,,,10388.0,
2020-06-08,,,,,,3.0,,,,,,3345.0,
2020-06-09,,,,,,10.0,,,,,,4066.0,
2020-06-10,,,,,,9.0,,,,,,5982.0,
2020-06-11,,,,,,6.0,,,,,,3511.0,
2020-06-12,,,,,,4.0,,,,,,2949.0,
2020-06-13,,,,,,4.0,,,,,,1457.0,
2020-06-14,,,,,,10.0,,,,,,2282.0,
2020-06-15,,,,,,9.0,,,,,,6571.0,
2020-06-16,,,,,,12.0,,,,,,5985.0,
2020-06-17,,,,,,3.0,,,,,,4622.0,
2020-06-18,,,,,,6.0,,,,,,4336.0,
2020-06-19,,,,,,9.0,,,,,,2251.0,
2020-06-20,,,,,,9.0,,,,,,2183.0,
2020-06-21,,,,,,35.0,,,,,,7447.0,
2020-06-22,,,,,,7.0,,,,,,5942.0,
2020-06-23,,,,,,7.0,,,,,,5201.0,
2020-06-24,,,,,,7.0,,,,,,4836.0,
2020-06-25,,,,,,6.0,,,,,,3340.0,
2020-06-26,,,,,,6.0,,,,,,4115.0,
2020-06-27,,,,,,8.0,,,,,,6721.0,
2020-06-28,,,,,,16.0,,,,,,5694.0,
2020-06-29,,,,,,6.0,,,,,,2016.0,
2020-06-30,,,,,,5.0,,,,,,3996.0,
2020-07-01,,,,,,5.0,,,,,,2891.0,
2020-07-02,,,,,,6.0,,,,,,1957.0,
2020-07-03,,,,,,24.0,,,,,,9623.0,
2020-07-04,,,,,,20.0,,,,,,15203.0,
2020-07-05,,,,,,3.0,,,,,,1164.0,
2020-07-06,,,,,,7.0,,,,,,2805.0,
2020-07-07,,,,,,11.0,,,,,,4406.0,
2020-07-08,,,,,,8.0,,,,,,9593.0,
2020-07-09,,,,,,2.0,,,,,,2320.0,
2020-07-10,,,,,,4.0,,,,,,1672.0,
2020-07-11,,,,,,3.0,,,,,,1334.0,
2020-07-12,,,,,,8.0,,,,,,7364.0,
2020-07-13,,,,,,8.0,,,,,,3856.0,
2020-07-14,,,,,,10.0,,,,,,2341.0,
2020-07-15,,,,,,7.0,,,,,,1150.0,
2020-07-16,,,,,,2.0,,,,,,1620.0,
2020-07-17,,,,,,9.0,,,,,,4823.0,
2020-07-18,,,,,,5.0,,,,,,1942.0,
